fecha,anño,mes,dia_semana,tienda,lambda,clientes
2023-04-17,2023,4,0,Los Cedros,8000,7848
2023-04-17,2023,4,0,Palermo,6000,6035
2023-04-17,2023,4,0,Córdoba,8000,8205
2023-04-18,2023,4,1,Santa Ana,11000,10980
2023-04-18,2023,4,1,La Floresta,8000,7980
2023-04-18,2023,4,1,Los Cedros,9000,8972
2023-04-18,2023,4,1,Palermo,7000,7123
2023-04-18,2023,4,1,Córdoba,9000,8915
2023-04-19,2023,4,2,Santa Ana,11500,11547
2023-04-19,2023,4,2,La Floresta,8500,8616
2023-04-19,2023,4,2,Los Cedros,9500,9795
2023-04-19,2023,4,2,Palermo,7500,7611
2023-04-19,2023,4,2,Córdoba,9500,9581
2023-04-20,2023,4,3,Santa Ana,11000,11084
2023-04-20,2023,4,3,La Floresta,8000,7885
2023-04-20,2023,4,3,Los Cedros,9000,9164
2023-04-20,2023,4,3,Palermo,7000,7078
2023-04-20,2023,4,3,Córdoba,9000,8869
2023-04-21,2023,4,4,Santa Ana,10000,10054
2023-04-21,2023,4,4,La Floresta,7000,6921
2023-04-21,2023,4,4,Los Cedros,8000,7825
2023-04-21,2023,4,4,Palermo,6000,5946
2023-04-21,2023,4,4,Córdoba,8000,7950
2023-04-22,2023,4,5,Santa Ana,9000,8971
2023-04-22,2023,4,5,La Floresta,6000,6022
2023-04-22,2023,4,5,Los Cedros,7000,7048
2023-04-22,2023,4,5,Palermo,5000,5061
2023-04-22,2023,4,5,Córdoba,7000,6995
2023-04-23,2023,4,6,Santa Ana,9000,8884
2023-04-23,2023,4,6,La Floresta,6000,6026
2023-04-23,2023,4,6,Los Cedros,7000,7014
2023-04-23,2023,4,6,Palermo,5000,4964
2023-04-23,2023,4,6,Córdoba,7000,6863
2023-04-24,2023,4,0,Santa Ana,10000,9706
2023-04-24,2023,4,0,La Floresta,7000,6975
2023-04-24,2023,4,0,Los Cedros,8000,8017
2023-04-24,2023,4,0,Palermo,6000,6074
2023-04-24,2023,4,0,Córdoba,8000,7902
2023-04-25,2023,4,1,Santa Ana,11000,11041
2023-04-25,2023,4,1,La Floresta,8000,7802
2023-04-25,2023,4,1,Los Cedros,9000,9059
2023-04-25,2023,4,1,Palermo,7000,7053
2023-04-25,2023,4,1,Córdoba,9000,8956
2023-04-26,2023,4,2,Santa Ana,11500,11315
2023-04-26,2023,4,2,La Floresta,8500,8512
2023-04-26,2023,4,2,Los Cedros,9500,9487
2023-04-26,2023,4,2,Palermo,7500,7506
2023-04-26,2023,4,2,Córdoba,9500,9334
2023-04-27,2023,4,3,Santa Ana,11000,10919
2023-04-27,2023,4,3,La Floresta,8000,8117
2023-04-27,2023,4,3,Los Cedros,9000,8903
2023-04-27,2023,4,3,Palermo,7000,7039
2023-04-27,2023,4,3,Córdoba,9000,9015
2023-04-28,2023,4,4,Santa Ana,10000,9905
2023-04-28,2023,4,4,La Floresta,7000,6847
2023-04-28,2023,4,4,Los Cedros,8000,7934
2023-04-28,2023,4,4,Palermo,6000,6099
2023-04-28,2023,4,4,Córdoba,8000,8066
2023-04-29,2023,4,5,Santa Ana,9000,8958
2023-04-29,2023,4,5,La Floresta,6000,6099
2023-04-29,2023,4,5,Los Cedros,7000,6985
2023-04-29,2023,4,5,Palermo,5000,4997
2023-04-29,2023,4,5,Córdoba,7000,7127
2023-04-30,2023,4,6,Santa Ana,9000,8937
2023-04-30,2023,4,6,La Floresta,6000,6127
2023-04-30,2023,4,6,Los Cedros,7000,7029
2023-04-30,2023,4,6,Palermo,5000,5050
2023-04-30,2023,4,6,Córdoba,7000,7054
2023-05-01,2023,5,0,Santa Ana,10500,10394
2023-05-01,2023,5,0,La Floresta,7500,7604
2023-05-01,2023,5,0,Los Cedros,8500,8429
2023-05-01,2023,5,0,Palermo,6500,6487
2023-05-01,2023,5,0,Córdoba,8500,8462
2023-05-02,2023,5,1,Santa Ana,11500,11381
2023-05-02,2023,5,1,La Floresta,8500,8542
2023-05-02,2023,5,1,Los Cedros,9500,9582
2023-05-02,2023,5,1,Palermo,7500,7430
2023-05-02,2023,5,1,Córdoba,9500,9395
2023-05-03,2023,5,2,Santa Ana,12000,11948
2023-05-03,2023,5,2,La Floresta,9000,8981
2023-05-03,2023,5,2,Los Cedros,10000,10033
2023-05-03,2023,5,2,Palermo,8000,7902
2023-05-03,2023,5,2,Córdoba,10000,10048
2023-05-04,2023,5,3,Santa Ana,11500,11623
2023-05-04,2023,5,3,La Floresta,8500,8522
2023-05-04,2023,5,3,Los Cedros,9500,9410
2023-05-04,2023,5,3,Palermo,7500,7440
2023-05-04,2023,5,3,Córdoba,9500,9508
2023-05-05,2023,5,4,Santa Ana,10500,10230
2023-05-05,2023,5,4,La Floresta,7500,7488
2023-05-05,2023,5,4,Los Cedros,8500,8450
2023-05-05,2023,5,4,Palermo,6500,6295
2023-05-05,2023,5,4,Córdoba,8500,8537
2023-05-06,2023,5,5,Santa Ana,9500,9488
2023-05-06,2023,5,5,La Floresta,6500,6497
2023-05-06,2023,5,5,Los Cedros,7500,7393
2023-05-06,2023,5,5,Palermo,5500,5458
2023-05-06,2023,5,5,Córdoba,7500,7418
2023-05-07,2023,5,6,Santa Ana,9500,9806
2023-05-07,2023,5,6,La Floresta,6500,6541
2023-05-07,2023,5,6,Los Cedros,7500,7611
2023-05-07,2023,5,6,Palermo,5500,5542
2023-05-07,2023,5,6,Córdoba,7500,7685
2023-05-08,2023,5,0,Santa Ana,10500,10499
2023-05-08,2023,5,0,La Floresta,7500,7612
2023-05-08,2023,5,0,Los Cedros,8500,8551
2023-05-08,2023,5,0,Palermo,6500,6428
2023-05-08,2023,5,0,Córdoba,8500,8472
2023-05-09,2023,5,1,Santa Ana,11500,11343
2023-05-09,2023,5,1,La Floresta,8500,8620
2023-05-09,2023,5,1,Los Cedros,9500,9518
2023-05-09,2023,5,1,Palermo,7500,7617
2023-05-09,2023,5,1,Córdoba,9500,9451
2023-05-10,2023,5,2,Santa Ana,12000,12107
2023-05-10,2023,5,2,La Floresta,9000,9089
2023-05-10,2023,5,2,Los Cedros,10000,10102
2023-05-10,2023,5,2,Palermo,8000,8011
2023-05-10,2023,5,2,Córdoba,10000,9949
2023-05-11,2023,5,3,Santa Ana,11500,11468
2023-05-11,2023,5,3,La Floresta,8500,8471
2023-05-11,2023,5,3,Los Cedros,9500,9422
2023-05-11,2023,5,3,Palermo,7500,7427
2023-05-11,2023,5,3,Córdoba,9500,9529
2023-05-12,2023,5,4,Santa Ana,10500,10535
2023-05-12,2023,5,4,La Floresta,7500,7470
2023-05-12,2023,5,4,Los Cedros,8500,8505
2023-05-12,2023,5,4,Palermo,6500,6472
2023-05-12,2023,5,4,Córdoba,8500,8521
2023-05-13,2023,5,5,Santa Ana,9500,9530
2023-05-13,2023,5,5,La Floresta,6500,6581
2023-05-13,2023,5,5,Los Cedros,7500,7711
2023-05-13,2023,5,5,Palermo,5500,5428
2023-05-13,2023,5,5,Córdoba,7500,7537
2023-05-14,2023,5,6,Santa Ana,9500,9424
2023-05-14,2023,5,6,La Floresta,6500,6465
2023-05-14,2023,5,6,Los Cedros,7500,7497
2023-05-14,2023,5,6,Palermo,5500,5452
2023-05-14,2023,5,6,Córdoba,7500,7583
2023-05-15,2023,5,0,Santa Ana,10500,10443
2023-05-15,2023,5,0,La Floresta,7500,7556
2023-05-15,2023,5,0,Los Cedros,8500,8477
2023-05-15,2023,5,0,Palermo,6500,6417
2023-05-15,2023,5,0,Córdoba,8500,8405
2023-05-16,2023,5,1,Santa Ana,11500,11566
2023-05-16,2023,5,1,La Floresta,8500,8517
2023-05-16,2023,5,1,Los Cedros,9500,9595
2023-05-16,2023,5,1,Palermo,7500,7700
2023-05-16,2023,5,1,Córdoba,9500,9600
2023-05-17,2023,5,2,Santa Ana,12000,11908
2023-05-17,2023,5,2,La Floresta,9000,9030
2023-05-17,2023,5,2,Los Cedros,10000,10113
2023-05-17,2023,5,2,Palermo,8000,7962
2023-05-17,2023,5,2,Córdoba,10000,10087
2023-05-18,2023,5,3,Santa Ana,11500,11612
2023-05-18,2023,5,3,La Floresta,8500,8545
2023-05-18,2023,5,3,Los Cedros,9500,9535
2023-05-18,2023,5,3,Palermo,7500,7521
2023-05-18,2023,5,3,Córdoba,9500,9570
2023-05-19,2023,5,4,Santa Ana,10500,10409
2023-05-19,2023,5,4,La Floresta,7500,7526
2023-05-19,2023,5,4,Los Cedros,8500,8424
2023-05-19,2023,5,4,Palermo,6500,6522
2023-05-19,2023,5,4,Córdoba,8500,8553
2023-05-20,2023,5,5,Santa Ana,9500,9480
2023-05-20,2023,5,5,La Floresta,6500,6395
2023-05-20,2023,5,5,Los Cedros,7500,7558
2023-05-20,2023,5,5,Palermo,5500,5450
2023-05-20,2023,5,5,Córdoba,7500,7356
2023-05-21,2023,5,6,Santa Ana,9500,9404
2023-05-21,2023,5,6,La Floresta,6500,6432
2023-05-21,2023,5,6,Los Cedros,7500,7338
2023-05-21,2023,5,6,Palermo,5500,5359
2023-05-21,2023,5,6,Córdoba,7500,7429
2023-05-22,2023,5,0,Santa Ana,10500,10639
2023-05-22,2023,5,0,La Floresta,7500,7508
2023-05-22,2023,5,0,Los Cedros,8500,8455
2023-05-22,2023,5,0,Palermo,6500,6513
2023-05-22,2023,5,0,Córdoba,8500,8491
2023-05-23,2023,5,1,Santa Ana,11500,11519
2023-05-23,2023,5,1,La Floresta,8500,8403
2023-05-23,2023,5,1,Los Cedros,9500,9408
2023-05-23,2023,5,1,Palermo,7500,7366
2023-05-23,2023,5,1,Córdoba,9500,9576
2023-05-24,2023,5,2,Santa Ana,12000,12053
2023-05-24,2023,5,2,La Floresta,9000,9172
2023-05-24,2023,5,2,Los Cedros,10000,9971
2023-05-24,2023,5,2,Palermo,8000,8010
2023-05-24,2023,5,2,Córdoba,10000,10006
2023-05-25,2023,5,3,Santa Ana,11500,11326
2023-05-25,2023,5,3,La Floresta,8500,8379
2023-05-25,2023,5,3,Los Cedros,9500,9585
2023-05-25,2023,5,3,Palermo,7500,7259
2023-05-25,2023,5,3,Córdoba,9500,9430
2023-05-26,2023,5,4,Santa Ana,10500,10332
2023-05-26,2023,5,4,La Floresta,7500,7513
2023-05-26,2023,5,4,Los Cedros,8500,8473
2023-05-26,2023,5,4,Palermo,6500,6523
2023-05-26,2023,5,4,Córdoba,8500,8658
2023-05-27,2023,5,5,Santa Ana,9500,9365
2023-05-27,2023,5,5,La Floresta,6500,6472
2023-05-27,2023,5,5,Los Cedros,7500,7611
2023-05-27,2023,5,5,Palermo,5500,5567
2023-05-27,2023,5,5,Córdoba,7500,7352
2023-05-28,2023,5,6,Santa Ana,9500,9396
2023-05-28,2023,5,6,La Floresta,6500,6464
2023-05-28,2023,5,6,Los Cedros,7500,7535
2023-05-28,2023,5,6,Palermo,5500,5405
2023-05-28,2023,5,6,Córdoba,7500,7652
2023-05-29,2023,5,0,Santa Ana,10500,10531
2023-05-29,2023,5,0,La Floresta,7500,7408
2023-05-29,2023,5,0,Los Cedros,8500,8473
2023-05-29,2023,5,0,Palermo,6500,6469
2023-05-29,2023,5,0,Córdoba,8500,8449
2023-05-30,2023,5,1,Santa Ana,11500,11482
2023-05-30,2023,5,1,La Floresta,8500,8537
2023-05-30,2023,5,1,Los Cedros,9500,9533
2023-05-30,2023,5,1,Palermo,7500,7399
2023-05-30,2023,5,1,Córdoba,9500,9585
2023-05-31,2023,5,2,Santa Ana,12000,11772
2023-05-31,2023,5,2,La Floresta,9000,8884
2023-05-31,2023,5,2,Los Cedros,10000,9942
2023-05-31,2023,5,2,Palermo,8000,8051
2023-05-31,2023,5,2,Córdoba,10000,10101
2023-06-01,2023,6,3,Santa Ana,11500,11439
2023-06-01,2023,6,3,La Floresta,8500,8507
2023-06-01,2023,6,3,Los Cedros,9500,9374
2023-06-01,2023,6,3,Palermo,7500,7488
2023-06-01,2023,6,3,Córdoba,9500,9463
2023-06-02,2023,6,4,Santa Ana,10500,10609
2023-06-02,2023,6,4,La Floresta,7500,7572
2023-06-02,2023,6,4,Los Cedros,8500,8478
2023-06-02,2023,6,4,Palermo,6500,6564
2023-06-02,2023,6,4,Córdoba,8500,8509
2023-06-03,2023,6,5,Santa Ana,9500,9752
2023-06-03,2023,6,5,La Floresta,6500,6384
2023-06-03,2023,6,5,Los Cedros,7500,7489
2023-06-03,2023,6,5,Palermo,5500,5386
2023-06-03,2023,6,5,Córdoba,7500,7398
2023-06-04,2023,6,6,Santa Ana,9500,9570
2023-06-04,2023,6,6,La Floresta,6500,6471
2023-06-04,2023,6,6,Los Cedros,7500,7490
2023-06-04,2023,6,6,Palermo,5500,5607
2023-06-04,2023,6,6,Córdoba,7500,7578
2023-06-05,2023,6,0,Santa Ana,10500,10557
2023-06-05,2023,6,0,La Floresta,7500,7436
2023-06-05,2023,6,0,Los Cedros,8500,8490
2023-06-05,2023,6,0,Palermo,6500,6537
2023-06-05,2023,6,0,Córdoba,8500,8536
2023-06-06,2023,6,1,Santa Ana,11500,11295
2023-06-06,2023,6,1,La Floresta,8500,8391
2023-06-06,2023,6,1,Los Cedros,9500,9503
2023-06-06,2023,6,1,Palermo,7500,7280
2023-06-06,2023,6,1,Córdoba,9500,9563
2023-06-07,2023,6,2,Santa Ana,12000,11798
2023-06-07,2023,6,2,La Floresta,9000,8960
2023-06-07,2023,6,2,Los Cedros,10000,9956
2023-06-07,2023,6,2,Palermo,8000,8042
2023-06-07,2023,6,2,Córdoba,10000,9894
2023-06-08,2023,6,3,Santa Ana,11500,11550
2023-06-08,2023,6,3,La Floresta,8500,8435
2023-06-08,2023,6,3,Los Cedros,9500,9335
2023-06-08,2023,6,3,Palermo,7500,7447
2023-06-08,2023,6,3,Córdoba,9500,9535
2023-06-09,2023,6,4,Santa Ana,10500,10405
2023-06-09,2023,6,4,La Floresta,7500,7528
2023-06-09,2023,6,4,Los Cedros,8500,8538
2023-06-09,2023,6,4,Palermo,6500,6576
2023-06-09,2023,6,4,Córdoba,8500,8522
2023-06-10,2023,6,5,Santa Ana,9500,9597
2023-06-10,2023,6,5,La Floresta,6500,6395
2023-06-10,2023,6,5,Los Cedros,7500,7658
2023-06-10,2023,6,5,Palermo,5500,5473
2023-06-10,2023,6,5,Córdoba,7500,7485
2023-06-11,2023,6,6,Santa Ana,9500,9704
2023-06-11,2023,6,6,La Floresta,6500,6391
2023-06-11,2023,6,6,Los Cedros,7500,7622
2023-06-11,2023,6,6,Palermo,5500,5453
2023-06-11,2023,6,6,Córdoba,7500,7608
2023-06-12,2023,6,0,Santa Ana,10500,10675
2023-06-12,2023,6,0,La Floresta,7500,7567
2023-06-12,2023,6,0,Los Cedros,8500,8605
2023-06-12,2023,6,0,Palermo,6500,6569
2023-06-12,2023,6,0,Córdoba,8500,8403
2023-06-13,2023,6,1,Santa Ana,11500,11234
2023-06-13,2023,6,1,La Floresta,8500,8382
2023-06-13,2023,6,1,Los Cedros,9500,9600
2023-06-13,2023,6,1,Palermo,7500,7501
2023-06-13,2023,6,1,Córdoba,9500,9568
2023-06-14,2023,6,2,Santa Ana,12000,12028
2023-06-14,2023,6,2,La Floresta,9000,8943
2023-06-14,2023,6,2,Los Cedros,10000,10055
2023-06-14,2023,6,2,Palermo,8000,8035
2023-06-14,2023,6,2,Córdoba,10000,9887
2023-06-15,2023,6,3,Santa Ana,11500,11337
2023-06-15,2023,6,3,La Floresta,8500,8587
2023-06-15,2023,6,3,Los Cedros,9500,9515
2023-06-15,2023,6,3,Palermo,7500,7529
2023-06-15,2023,6,3,Córdoba,9500,9459
2023-06-16,2023,6,4,Santa Ana,10500,10516
2023-06-16,2023,6,4,La Floresta,7500,7569
2023-06-16,2023,6,4,Los Cedros,8500,8569
2023-06-16,2023,6,4,Palermo,6500,6704
2023-06-16,2023,6,4,Córdoba,8500,8453
2023-06-17,2023,6,5,Santa Ana,9500,9444
2023-06-17,2023,6,5,La Floresta,6500,6488
2023-06-17,2023,6,5,Los Cedros,7500,7622
2023-06-17,2023,6,5,Palermo,5500,5477
2023-06-17,2023,6,5,Córdoba,7500,7550
2023-06-18,2023,6,6,Santa Ana,9500,9533
2023-06-18,2023,6,6,La Floresta,6500,6575
2023-06-18,2023,6,6,Los Cedros,7500,7522
2023-06-18,2023,6,6,Palermo,5500,5530
2023-06-18,2023,6,6,Córdoba,7500,7520
2023-06-19,2023,6,0,Santa Ana,10500,10517
2023-06-19,2023,6,0,La Floresta,7500,7545
2023-06-19,2023,6,0,Los Cedros,8500,8436
2023-06-19,2023,6,0,Palermo,6500,6500
2023-06-19,2023,6,0,Córdoba,8500,8310
2023-06-20,2023,6,1,Santa Ana,11500,11595
2023-06-20,2023,6,1,La Floresta,8500,8583
2023-06-20,2023,6,1,Los Cedros,9500,9483
2023-06-20,2023,6,1,Palermo,7500,7456
2023-06-20,2023,6,1,Córdoba,9500,9342
2023-06-21,2023,6,2,Santa Ana,12000,12031
2023-06-21,2023,6,2,La Floresta,9000,9039
2023-06-21,2023,6,2,Los Cedros,10000,10039
2023-06-21,2023,6,2,Palermo,8000,7877
2023-06-21,2023,6,2,Córdoba,10000,10113
2023-06-22,2023,6,3,Santa Ana,11500,11522
2023-06-22,2023,6,3,La Floresta,8500,8406
2023-06-22,2023,6,3,Los Cedros,9500,9453
2023-06-22,2023,6,3,Palermo,7500,7441
2023-06-22,2023,6,3,Córdoba,9500,9442
2023-06-23,2023,6,4,Santa Ana,10500,10425
2023-06-23,2023,6,4,La Floresta,7500,7614
2023-06-23,2023,6,4,Los Cedros,8500,8407
2023-06-23,2023,6,4,Palermo,6500,6490
2023-06-23,2023,6,4,Córdoba,8500,8382
2023-06-24,2023,6,5,Santa Ana,9500,9567
2023-06-24,2023,6,5,La Floresta,6500,6486
2023-06-24,2023,6,5,Los Cedros,7500,7571
2023-06-24,2023,6,5,Palermo,5500,5523
2023-06-24,2023,6,5,Córdoba,7500,7566
2023-06-25,2023,6,6,Santa Ana,9500,9741
2023-06-25,2023,6,6,La Floresta,6500,6331
2023-06-25,2023,6,6,Los Cedros,7500,7438
2023-06-25,2023,6,6,Palermo,5500,5617
2023-06-25,2023,6,6,Córdoba,7500,7441
2023-06-26,2023,6,0,Santa Ana,10500,10485
2023-06-26,2023,6,0,La Floresta,7500,7332
2023-06-26,2023,6,0,Los Cedros,8500,8231
2023-06-26,2023,6,0,Palermo,6500,6627
2023-06-26,2023,6,0,Córdoba,8500,8508
2023-06-27,2023,6,1,Santa Ana,11500,11452
2023-06-27,2023,6,1,La Floresta,8500,8682
2023-06-27,2023,6,1,Los Cedros,9500,9477
2023-06-27,2023,6,1,Palermo,7500,7436
2023-06-27,2023,6,1,Córdoba,9500,9407
2023-06-28,2023,6,2,Santa Ana,12000,11989
2023-06-28,2023,6,2,La Floresta,9000,9029
2023-06-28,2023,6,2,Los Cedros,10000,9860
2023-06-28,2023,6,2,Palermo,8000,7924
2023-06-28,2023,6,2,Córdoba,10000,10118
2023-06-29,2023,6,3,Santa Ana,11500,11507
2023-06-29,2023,6,3,La Floresta,8500,8614
2023-06-29,2023,6,3,Los Cedros,9500,9315
2023-06-29,2023,6,3,Palermo,7500,7511
2023-06-29,2023,6,3,Córdoba,9500,9489
2023-06-30,2023,6,4,Santa Ana,10500,10621
2023-06-30,2023,6,4,La Floresta,7500,7491
2023-06-30,2023,6,4,Los Cedros,8500,8540
2023-06-30,2023,6,4,Palermo,6500,6340
2023-06-30,2023,6,4,Córdoba,8500,8590
2023-07-01,2023,7,5,Santa Ana,10000,9906
2023-07-01,2023,7,5,La Floresta,7000,6907
2023-07-01,2023,7,5,Los Cedros,8000,8070
2023-07-01,2023,7,5,Palermo,6000,5928
2023-07-01,2023,7,5,Córdoba,8000,8121
2023-07-02,2023,7,6,Santa Ana,10000,9920
2023-07-02,2023,7,6,La Floresta,7000,6718
2023-07-02,2023,7,6,Los Cedros,8000,7991
2023-07-02,2023,7,6,Palermo,6000,6008
2023-07-02,2023,7,6,Córdoba,8000,7869
2023-07-03,2023,7,0,Santa Ana,11000,11109
2023-07-03,2023,7,0,La Floresta,8000,7916
2023-07-03,2023,7,0,Los Cedros,9000,8940
2023-07-03,2023,7,0,Palermo,7000,7018
2023-07-03,2023,7,0,Córdoba,9000,9089
2023-07-04,2023,7,1,Santa Ana,12000,12182
2023-07-04,2023,7,1,La Floresta,9000,8892
2023-07-04,2023,7,1,Los Cedros,10000,10092
2023-07-04,2023,7,1,Palermo,8000,8109
2023-07-04,2023,7,1,Córdoba,10000,9877
2023-07-05,2023,7,2,Santa Ana,12500,12386
2023-07-05,2023,7,2,La Floresta,9500,9544
2023-07-05,2023,7,2,Los Cedros,10500,10483
2023-07-05,2023,7,2,Palermo,8500,8345
2023-07-05,2023,7,2,Córdoba,10500,10599
2023-07-06,2023,7,3,Santa Ana,12000,12042
2023-07-06,2023,7,3,La Floresta,9000,9130
2023-07-06,2023,7,3,Los Cedros,10000,9888
2023-07-06,2023,7,3,Palermo,8000,8015
2023-07-06,2023,7,3,Córdoba,10000,10065
2023-07-07,2023,7,4,Santa Ana,11000,10819
2023-07-07,2023,7,4,La Floresta,8000,7910
2023-07-07,2023,7,4,Los Cedros,9000,9098
2023-07-07,2023,7,4,Palermo,7000,7052
2023-07-07,2023,7,4,Córdoba,9000,8992
2023-07-08,2023,7,5,Santa Ana,10000,9988
2023-07-08,2023,7,5,La Floresta,7000,6999
2023-07-08,2023,7,5,Los Cedros,8000,7957
2023-07-08,2023,7,5,Palermo,6000,6049
2023-07-08,2023,7,5,Córdoba,8000,7865
2023-07-09,2023,7,6,Santa Ana,10000,9878
2023-07-09,2023,7,6,La Floresta,7000,6988
2023-07-09,2023,7,6,Los Cedros,8000,8039
2023-07-09,2023,7,6,Palermo,6000,5967
2023-07-09,2023,7,6,Córdoba,8000,7993
2023-07-10,2023,7,0,Santa Ana,11000,11040
2023-07-10,2023,7,0,La Floresta,8000,8046
2023-07-10,2023,7,0,Los Cedros,9000,9052
2023-07-10,2023,7,0,Palermo,7000,6911
2023-07-10,2023,7,0,Córdoba,9000,8920
2023-07-11,2023,7,1,Santa Ana,12000,11928
2023-07-11,2023,7,1,La Floresta,9000,9054
2023-07-11,2023,7,1,Los Cedros,10000,9943
2023-07-11,2023,7,1,Palermo,8000,8040
2023-07-11,2023,7,1,Córdoba,10000,10130
2023-07-12,2023,7,2,Santa Ana,12500,12601
2023-07-12,2023,7,2,La Floresta,9500,9429
2023-07-12,2023,7,2,Los Cedros,10500,10551
2023-07-12,2023,7,2,Palermo,8500,8368
2023-07-12,2023,7,2,Córdoba,10500,10489
2023-07-13,2023,7,3,Santa Ana,12000,12014
2023-07-13,2023,7,3,La Floresta,9000,8979
2023-07-13,2023,7,3,Los Cedros,10000,10072
2023-07-13,2023,7,3,Palermo,8000,7941
2023-07-13,2023,7,3,Córdoba,10000,9938
2023-07-14,2023,7,4,Santa Ana,11000,11081
2023-07-14,2023,7,4,La Floresta,8000,8061
2023-07-14,2023,7,4,Los Cedros,9000,9102
2023-07-14,2023,7,4,Palermo,7000,7110
2023-07-14,2023,7,4,Córdoba,9000,9057
2023-07-15,2023,7,5,Santa Ana,10000,9845
2023-07-15,2023,7,5,La Floresta,7000,6951
2023-07-15,2023,7,5,Los Cedros,8000,7946
2023-07-15,2023,7,5,Palermo,6000,6057
2023-07-15,2023,7,5,Córdoba,8000,8138
2023-07-16,2023,7,6,Santa Ana,10000,10049
2023-07-16,2023,7,6,La Floresta,7000,7121
2023-07-16,2023,7,6,Los Cedros,8000,7845
2023-07-16,2023,7,6,Palermo,6000,6072
2023-07-16,2023,7,6,Córdoba,8000,8108
2023-07-17,2023,7,0,Santa Ana,11000,10794
2023-07-17,2023,7,0,La Floresta,8000,8025
2023-07-17,2023,7,0,Los Cedros,9000,8851
2023-07-17,2023,7,0,Palermo,7000,7041
2023-07-17,2023,7,0,Córdoba,9000,9128
2023-07-18,2023,7,1,Santa Ana,12000,12005
2023-07-18,2023,7,1,La Floresta,9000,8949
2023-07-18,2023,7,1,Los Cedros,10000,10085
2023-07-18,2023,7,1,Palermo,8000,8130
2023-07-18,2023,7,1,Córdoba,10000,10031
2023-07-19,2023,7,2,Santa Ana,12500,12529
2023-07-19,2023,7,2,La Floresta,9500,9421
2023-07-19,2023,7,2,Los Cedros,10500,10348
2023-07-19,2023,7,2,Palermo,8500,8497
2023-07-19,2023,7,2,Córdoba,10500,10734
2023-07-20,2023,7,3,Santa Ana,12000,12081
2023-07-20,2023,7,3,La Floresta,9000,9037
2023-07-20,2023,7,3,Los Cedros,10000,9926
2023-07-20,2023,7,3,Palermo,8000,7993
2023-07-20,2023,7,3,Córdoba,10000,9876
2023-07-21,2023,7,4,Santa Ana,11000,10995
2023-07-21,2023,7,4,La Floresta,8000,8028
2023-07-21,2023,7,4,Los Cedros,9000,8913
2023-07-21,2023,7,4,Palermo,7000,6927
2023-07-21,2023,7,4,Córdoba,9000,8862
2023-07-22,2023,7,5,Santa Ana,10000,10096
2023-07-22,2023,7,5,La Floresta,7000,7003
2023-07-22,2023,7,5,Los Cedros,8000,8169
2023-07-22,2023,7,5,Palermo,6000,5873
2023-07-22,2023,7,5,Córdoba,8000,7874
2023-07-23,2023,7,6,Santa Ana,10000,10002
2023-07-23,2023,7,6,La Floresta,7000,6998
2023-07-23,2023,7,6,Los Cedros,8000,7940
2023-07-23,2023,7,6,Palermo,6000,5983
2023-07-23,2023,7,6,Córdoba,8000,8142
2023-07-24,2023,7,0,Santa Ana,11000,11032
2023-07-24,2023,7,0,La Floresta,8000,8093
2023-07-24,2023,7,0,Los Cedros,9000,9037
2023-07-24,2023,7,0,Palermo,7000,6939
2023-07-24,2023,7,0,Córdoba,9000,9028
2023-07-25,2023,7,1,Santa Ana,12000,11847
2023-07-25,2023,7,1,La Floresta,9000,8988
2023-07-25,2023,7,1,Los Cedros,10000,9865
2023-07-25,2023,7,1,Palermo,8000,8068
2023-07-25,2023,7,1,Córdoba,10000,9828
2023-07-26,2023,7,2,Santa Ana,12500,12731
2023-07-26,2023,7,2,La Floresta,9500,9551
2023-07-26,2023,7,2,Los Cedros,10500,10527
2023-07-26,2023,7,2,Palermo,8500,8536
2023-07-26,2023,7,2,Córdoba,10500,10533
2023-07-27,2023,7,3,Santa Ana,12000,12073
2023-07-27,2023,7,3,La Floresta,9000,9146
2023-07-27,2023,7,3,Los Cedros,10000,10009
2023-07-27,2023,7,3,Palermo,8000,7946
2023-07-27,2023,7,3,Córdoba,10000,10022
2023-07-28,2023,7,4,Santa Ana,11000,10859
2023-07-28,2023,7,4,La Floresta,8000,7959
2023-07-28,2023,7,4,Los Cedros,9000,9042
2023-07-28,2023,7,4,Palermo,7000,7047
2023-07-28,2023,7,4,Córdoba,9000,9048
2023-07-29,2023,7,5,Santa Ana,10000,9943
2023-07-29,2023,7,5,La Floresta,7000,6987
2023-07-29,2023,7,5,Los Cedros,8000,8093
2023-07-29,2023,7,5,Palermo,6000,6130
2023-07-29,2023,7,5,Córdoba,8000,7952
2023-07-30,2023,7,6,Santa Ana,10000,9963
2023-07-30,2023,7,6,La Floresta,7000,7051
2023-07-30,2023,7,6,Los Cedros,8000,7968
2023-07-30,2023,7,6,Palermo,6000,5985
2023-07-30,2023,7,6,Córdoba,8000,8128
2023-07-31,2023,7,0,Santa Ana,11000,10879
2023-07-31,2023,7,0,La Floresta,8000,8038
2023-07-31,2023,7,0,Los Cedros,9000,8956
2023-07-31,2023,7,0,Palermo,7000,6978
2023-07-31,2023,7,0,Córdoba,9000,9049
2023-08-01,2023,8,1,Santa Ana,11500,11458
2023-08-01,2023,8,1,La Floresta,8500,8551
2023-08-01,2023,8,1,Los Cedros,9500,9496
2023-08-01,2023,8,1,Palermo,7500,7501
2023-08-01,2023,8,1,Córdoba,9500,9468
